EndSimTime,500.0
Number Of Queue,3
Size Of Queue,100
Mean InterArrival time per Queue,10.0,10.0,10.0,
Service Time,10.0
Network Switching Time,3.0
Scheduling Policy,RR

Queue 0

QueueID,PacketID,ArriveQ,nsTime,ArriveServer,DepartServer,WaitingTime,ServiceTime,ResponseTime
0,0,0.0,0.0,0.0,8.70555440359755,0.0,8.70555440359755,8.70555440359755
0,1,7.734566395414034,3.0,34.13788011257897,60.84035231150453,23.40331371716493,26.702472198925566,53.1057859160905
0,2,35.37211960520114,3.0,75.94935580337574,85.40107092490078,37.577236198174596,9.45171512152504,50.02895131969964
0,3,36.6976078583555,3.0,131.070119660524,134.44194383211143,91.3725118021685,3.371824171587422,97.74433597375592
0,4,39.72893791780529,3.0,165.56325936193096,174.63794566912813,122.83432144412566,9.074686307197174,134.90900775132283
0,5,45.08618010884342,3.0,194.89963489325072,197.59801371211114,146.8134547844073,2.698378818860428,152.51183360326772
0,6,47.04704453034249,3.0,217.0048424602775,220.50104275860397,166.957797929935,3.4962002983264715,173.45399822826147
0,7,56.857534334572975,3.0,237.75526020826558,249.78485206131464,177.8977258736926,12.02959185304906,192.92731772674165
0,8,79.28728496947495,3.0,270.7620108686864,283.04336195333883,188.47472589921142,12.281351084652442,203.75607698386386
0,9,87.28562584336812,3.0,326.21871598433967,329.96964174530905,235.93309014097156,3.7509257609693947,242.68401590194094
0,10,90.01891972355638,3.0,354.34808173842356,362.36836246533414,261.32916201486717,8.020280726910569,272.34944274177775
0,11,101.34624704416849,3.0,387.39957052221985,418.2050480705554,283.05332347805137,30.80547754833555,316.8588010263869
0,12,111.79057639233056,3.0,445.5005108144352,461.4285261890786,330.70993442210465,15.928015374643417,349.63794979674805
0,13,122.21314496860134,3.0,500.8489359091037,509.6652189198341,375.6357909405024,8.81628301073038,387.45207395123276
Number of Packets served,14
Avg. Waiting Time,174.42802776038408
Avg. Response Time,188.29465323747766

Queue 1

QueueID,PacketID,ArriveQ,nsTime,ArriveServer,DepartServer,WaitingTime,ServiceTime,ResponseTime
1,0,0.0,3.0,11.70555440359755,13.702823200436082,8.70555440359755,1.9972687968385319,13.70282320043608
1,1,2.033499159864848,3.0,63.84035231150453,68.34783963230696,58.806853151639686,4.50748732080243,66.31434047244213
1,2,3.47973064683953,3.0,88.40107092490078,122.18683034249602,81.92134027806125,33.78575941759524,118.7070996956565
1,3,3.6352661786477958,3.0,137.44194383211143,152.6013246231743,130.80667765346365,15.159380791062867,148.9660584445265
1,4,22.66501269428265,3.0,177.63794566912813,183.51845074299558,151.9729329748455,5.880505073867453,160.85343804871295
1,5,26.792220038886498,3.0,200.59801371211114,203.90739232685837,170.80579367322463,3.309378614747244,177.11517228797186
1,6,27.591964332456794,3.0,223.50104275860397,229.96383758855308,192.90907842614718,6.462794829949102,202.37187325609628
1,7,32.51947753831739,3.0,252.78485206131464,253.6861620454434,217.26537452299726,0.9013099841287804,221.16668450712604
1,8,40.71698981899607,3.0,286.04336195333883,295.7206355745746,242.32637213434276,9.677273621235788,255.00364575557856
1,9,46.26665323227303,3.0,332.96964174530905,344.75593021077464,283.702988513036,11.78628846546558,298.4892769785016
1,10,55.07329709376583,3.0,365.36836246533414,380.12903415016683,307.2950653715683,14.760671684832701,325.055737056401
1,11,59.82916847040657,3.0,421.2050480705554,431.2282012821915,358.37587960014883,10.023153211636124,371.39903281178493
1,12,69.49601894748376,3.0,464.4285261890786,488.14562473788743,391.9325072415948,23.717098548808863,418.64960579040365
Number of Packets served,13
Avg. Waiting Time,199.75587830343596
Avg. Response Time,213.6765221773568

Queue 2

QueueID,PacketID,ArriveQ,nsTime,ArriveServer,DepartServer,WaitingTime,ServiceTime,ResponseTime
2,0,0.0,3.0,16.702823200436082,31.137880112578966,13.702823200436082,14.435056912142885,31.13788011257897
2,1,27.794672726872783,3.0,71.34783963230696,72.94935580337574,40.553166905434175,1.6015161710687855,45.15468307650296
2,2,39.64902704003621,3.0,125.18683034249602,128.070119660524,82.53780330245982,2.8832893180279644,88.42109262048778
2,3,40.39130477775194,3.0,155.6013246231743,162.56325936193096,112.21001984542235,6.96193473875667,122.17195458417902
2,4,46.56388567786273,3.0,186.51845074299558,191.89963489325072,136.95456506513284,5.38118415025515,145.33574921538798
2,5,55.97182672921355,3.0,206.90739232685837,214.0048424602775,147.93556559764482,7.097450133419142,158.03301573106395
2,6,57.727873670562744,3.0,232.96383758855308,234.75526020826558,172.23596391799032,1.7914226197125007,177.02738653770282
2,7,60.30930507912603,3.0,256.68616204544344,267.7620108686864,193.37685696631738,11.075848823242966,207.45270578956035
2,8,61.761940983438514,3.0,298.7206355745746,323.21871598433967,233.9586945911361,24.49808040976505,261.45677500090113
2,9,64.01950944135676,3.0,347.75593021077464,351.34808173842356,280.73642076941786,3.592151527648916,287.3285722970668
2,10,67.21235225387905,3.0,383.12903415016683,384.39957052221985,312.9166818962878,1.2705363720530272,317.1872182683408
2,11,82.60070248485876,3.0,434.2282012821915,442.5005108144352,348.62749879733275,8.272309532243677,359.89980832957644
2,12,86.58382268186094,3.0,491.14562473788743,497.8489359091037,401.5618020560265,6.703311171216256,411.26511322724275
Number of Packets served,13
Avg. Waiting Time,190.56214330084916
Avg. Response Time,200.91322729158398

Server Details
Server Utilisation,0.785330437839668
Throughput,0.08
Total Network Switching Time,117.0
